document_id,category,dataset,scenario_code,scenario_name,text,word_count
KMP-06038,tekno,Kompas,K1,Title,itel a100 meluncur hp rp 1 jutaan dengan sertifikasi militer,10
KMP-06039,money,Kompas,K1,Title,pengangguran turun ke 4 68 persen bps catat 7 24 juta orang masih tak bekerja,15
KMP-06040,bola,Kompas,K1,Title,empat tim lolos semifinal piala aff u17 2026 indonesia dan thailand tak masuk daftar,14
KMP-06041,global,Kompas,K1,Title,cara rusia ambil dukungan generasi muda cetak remaja jadi influencer perang,11
KMP-06042,bola,Kompas,K1,Title,prediksi line up burnley vs manchester city di liga inggris,10
KMP-06043,tekno,Kompas,K1,Title,realme 16 16 pro dan 16 pro plus resmi di indonesia andalkan kamera 200 mp lumacolor image,17
KMP-06044,money,Kompas,K1,Title,resmi ini daftar harga bbm terbaru per 4 mei 2026 di spbu pertamina se indonesia,15
KMP-06045,money,Kompas,K1,Title,bi rate naik ekonom sebut rupiah bakal balik ke level rp 17 200,13
KMP-06046,tekno,Kompas,K1,Title,jadwal mpl s17 regular season lengkap 27 maret sampai 24 mei 2026,12
KMP-06047,global,Kompas,K1,Title,perang iran ungkap kelemahan al inggris bikin malu negara,9
KMP-06048,tekno,Kompas,K1,Title,trio samsung galaxy s26 adalah agentic ai phone bukan ponsel ai biasa,12
KMP-06049,tekno,Kompas,K1,Title,update harga oppo terbaru 25 februari 2026 turun rp 300 ribu,11
KMP-06050,money,Kompas,K1,Title,bi penjualan properti kuartal i 2026 anjlok 25 67 persen,10
KMP-06051,money,Kompas,K1,Title,insentif pajak daerah dan ganjil genap bakal dorong investasi spklu swasta,11
KMP-06052,money,Kompas,K1,Title,ihsg anjlok 2 persen imbas sentimen global dan rupiah saham ini masih menarik dicermati,14
KMP-06053,bola,Kompas,K1,Title,debutan piala uber dhinda dan thalita ingin antar indonesia ke final,11
KMP-06054,money,Kompas,K1,Title,harga emas antam hari ini 24 mei 2026 cek daftar lengkapnya,11
KMP-06055,bola,Kompas,K1,Title,pengamat sebut peluang indonesia di piala aff u19 terbuka lebar,10
KMP-06056,tekno,Kompas,K1,Title,apple mulai melirik fitur kamera yang sudah lama ada di android,11
KMP-06057,money,Kompas,K1,Title,wall street cetak rekor saham ai nvidia hingga cisco melonjak,10
KMP-06058,money,Kompas,K1,Title,rupiah anjlok airlangga faktor haji dan dividen dongkrak permintaan dollar as,11
KMP-06059,bola,Kompas,K1,Title,john herdman semua grup di piala asia 2027 sulit,9
KMP-06060,global,Kompas,K1,Title,as dan iran disebut sepakat bertemu delegasi tiba di pakistan rabu pagi,12
KMP-06061,global,Kompas,K1,Title,khawatir digempur iran israel percepat produksi pencegat rudal,8
KMP-06062,money,Kompas,K1,Title,indosat isat rombak direksi tiga nama baru jadi direktur,9
KMP-06063,money,Kompas,K1,Title,ihsg ditutup naik ke level 7 092 bursa asia kompak menguat,11
KMP-06064,money,Kompas,K1,Title,rupiah babak belur di asia cuma menang lawan rupee india,10
KMP-06065,money,Kompas,K1,Title,pln ip ekspansi ke bangladesh incar proyek plts 495 mw,10
KMP-06066,tekno,Kompas,K1,Title,ai bikin china mustahil bikin hp murah lagi,8
KMP-06067,money,Kompas,K1,Title,kenapa mata uang bisa menguat ini faktor penentunya,8
KMP-06068,bola,Kompas,K1,Title,piala thomas indonesia vs aljazair 5 0 kata raymond joaquin usai debut manis,13
KMP-06069,global,Kompas,K1,Title,iran minta asetnya dikembalikan untuk akhiri perang apa saja dan ada di mana,13
KMP-06070,bola,Kompas,K1,Title,persija vs persib alasan bojan hodak tak boyong ramon tanque,10
KMP-06071,money,Kompas,K1,Title,kspi bantah penghapusan outsourcing picu phk massal,7
KMP-06072,bola,Kompas,K1,Title,bayern beri sinyal alphonso davies bisa pulih untuk bela kanada di piala dunia 2026,14
KMP-06073,tekno,Kompas,K1,Title,platform keamanan aplikasi f5 diperbarui tutup celah serangan siber,9
KMP-06074,global,Kompas,K1,Title,pakistan afghanistan gencatan senjata 5 hari selama idul fitri,9
KMP-06075,money,Kompas,K1,Title,harga emas antam hari ini 8 mei turun tipis cek daftar terbarunya,12
KMP-06076,tekno,Kompas,K1,Title,meta phk lagi pergeseran fokus ke ai tuai sorotan,9
KMP-06077,global,Kompas,K1,Title,abaikan ancaman trump negara asia pilih jalur diplomasi amankan selat hormuz,11
KMP-06078,global,Kompas,K1,Title,heboh trump unggah foto alien usai pentagon rilis dokumen soal ufo,11
KMP-06079,global,Kompas,K1,Title,trump klaim as bantu iran bersihkan ranjau di selat hormuz,10
KMP-06080,money,Kompas,K1,Title,qris jadi kunci usaha mikro dan kecil naik kelas di era digital,12
KMP-06081,tekno,Kompas,K1,Title,whatsapp bisa bikin memori hp penuh cek pengaturan penyimpanan ini,10
KMP-06082,tekno,Kompas,K1,Title,jeff bezos sebut ai ibarat buldoser pengganti sekop atau pelindas manusia,11
KMP-06083,tekno,Kompas,K1,Title,oppo enco air 5 meluncur tws dengan anc yang tahan 54 jam,12
KMP-06084,bola,Kompas,K1,Title,arsenal disarankan saingi man united untuk rekrut mateus fernandes,9
KMP-06085,bola,Kompas,K1,Title,liverpool sikat everton salah samai rekor gerrard di derbi merseyside,10
KMP-06086,money,Kompas,K1,Title,6 jurus den jaga ketahanan energi modernisasi kilang hingga percepatan ebt,11
KMP-06087,money,Kompas,K1,Title,biaya operasional naik pengusaha minta tarif angkutan penyeberangan disesuaikan,9
KMP-06088,global,Kompas,K1,Title,jaga jaga perang lagi iran klaim percepat perbaikan peluncur rudal,10
KMP-06089,tekno,Kompas,K1,Title,5 link cctv lalu lintas buat pantau jalan macet saat mudik lebaran 2026,13
KMP-06090,global,Kompas,K1,Title,militer kuba dulu kelas 1 kini seberapa kuat lawan as,10
KMP-06091,tekno,Kompas,K1,Title,daftar harga hp vivo terbaru per 10 maret 2026 dari rp 1 jutaan hingga flagship,15
KMP-06092,global,Kompas,K1,Title,sekolah di india pakai bel air untuk hadapi gelombang panas,10
KMP-06093,bola,Kompas,K1,Title,sinyal positif pep guardiola latih timnas italia,7
KMP-06094,tekno,Kompas,K1,Title,bukan pc all in one biasa lenovo yoga aio ubah meja kerja jadi pusat produktivitas berbasis ai,17
KMP-06095,tekno,Kompas,K1,Title,tablet ringan lenovo idea tab pro gen 2 rilis di mwc dengan baterai 10 200 mah,16
KMP-06096,global,Kompas,K1,Title,iran sebut as terjebak antara operasi militer mustahil dan kesepakatan buruk,11
KMP-06097,money,Kompas,K1,Title,harga emas hari ini 11 mei 2026 antam galeri 24 pegadaian dan ubs,13
KMP-06098,global,Kompas,K1,Title,ukraina gempur rusia luncurkan 550 drone sekaligus,7
KMP-06099,global,Kompas,K1,Title,as mulai blokade pelabuhan iran teheran ancam serang negara teluk lagi,11
KMP-06100,money,Kompas,K1,Title,botol plastik kini bisa ditukar bbg untuk bajaj gas,9
KMP-06101,bola,Kompas,K1,Title,jadwal osasuna vs barcelona raphinha kembali,6
KMP-06102,global,Kompas,K1,Title,3 skenario akhir blokade as ke iran diplomasi hingga eskalasi besar,11
KMP-06103,global,Kompas,K1,Title,jalan ketiga macron antara visi otonomi strategis dan realitas tatanan global,11
KMP-06104,global,Kompas,K1,Title,apa jadinya kota tanpa mobil,5
KMP-06105,tekno,Kompas,K1,Title,pasar pc global 2026 diprediksi anjlok lebih dalam,8
KMP-06106,tekno,Kompas,K1,Title,5 hp baru yang meluncur mei 2026,7
KMP-06107,money,Kompas,K1,Title,buana finance bakal masuk ke bisnis syariah bidik penyaluran pembiayaan rp 4 75 triliun,14
KMP-06108,money,Kompas,K1,Title,subsidi motor listrik masih dikaji pemerintah geser fokus dari emisi ke ketahanan energi,13
KMP-06109,global,Kompas,K1,Title,rusia dan china kompak mengecam rencana as terkait golden dome,10
KMP-06110,tekno,Kompas,K1,Title,iran terapkan tol bitcoin di selat hormuz kapal tanker bayar rp 32 miliar,13
KMP-06111,bola,Kompas,K1,Title,nicky butt benarkan keputusan man united jual garnacho ke chelsea,10
KMP-06112,global,Kompas,K1,Title,trump bercanda soal pearl harbor di depan pm jepang ruang oval sempat canggung,13
KMP-06113,money,Kompas,K1,Title,nilai tukar rupiah melemah haruskah kita khawatir,7
KMP-06114,bola,Kompas,K1,Title,persib vs arema fc keyakinan dan tekad arkhan fikri,9
KMP-06115,money,Kompas,K1,Title,ojk soroti tren efisiensi bank di tengah digitalisasi,8
KMP-06116,bola,Kompas,K1,Title,respons presiden uefa usai kekecewaan barcelona dan real madrid soal wasit liga champions,13
KMP-06117,global,Kompas,K1,Title,gara gara perang iran musuh as kini tahu kelemahan militer washington,11
KMP-06118,money,Kompas,K1,Title,cara purbaya akselerasi perekonomian indonesia tanpa tambahan anggaran,8
KMP-06119,global,Kompas,K1,Title,ada tembakan di jamuan makan malam gedung putih trump dan istrinya selamat,12
KMP-06120,tekno,Kompas,K1,Title,melinda gates soal nama bill gates di dokumen epstein sedih luar biasa,12
KMP-06121,global,Kompas,K1,Title,populer global china minta warganya keluar iran kejar kejaran di selat hormuz,12
KMP-06122,tekno,Kompas,K1,Title,amerika melunak 10 perusahaan china boleh pakai chip ai nvidia h200,11
KMP-06123,money,Kompas,K1,Title,importir china siap bayar lebih mahal untuk daging sapi ramah lingkungan,11
KMP-06124,global,Kompas,K1,Title,bagaimana dark patterns memanipulasi pengguna internet,6
KMP-06125,bola,Kompas,K1,Title,persib vs persijap ramon tanque punya misi revans dan juara,10
KMP-06126,money,Kompas,K1,Title,konsumsi rumah tangga kontributor pertumbuhan ekonomi saat rupiah melemah,9
KMP-06127,global,Kompas,K1,Title,kini uea iran yang panas abu dhabi merasa berhak melawan,10
KMP-06128,global,Kompas,K1,Title,trump ejek iran kehabisan uang sebut teheran rugi rp 8 6 triliun sehari imbas blokade,15
KMP-06129,global,Kompas,K1,Title,dihantam krisis energi imbas situasi hormuz warga eropa ramai ramai borong panel surya,13
KMP-06130,tekno,Kompas,K1,Title,daftar hp xiaomi yang kebagian hyperos 3 gelombang terakhir,9
KMP-06131,money,Kompas,K1,Title,hana bank catat laba bersih naik 23 84 persen kredit capai rp rp 39 67 triliun,16
KMP-06132,money,Kompas,K1,Title,pt timah setorkan rp 1 62 triliun ke negara,9
KMP-06133,global,Kompas,K1,Title,bela serangan ke iran trump ini investasi sejati untuk masa depan anak,12
KMP-06134,bola,Kompas,K1,Title,jay idzes jadi pemain terbaik di laga fiorentina vs sassuolo,10
KMP-06135,tekno,Kompas,K1,Title,china bersiap tantang dominasi starlink di internet satelit,8
KMP-06136,global,Kompas,K1,Title,negara tetangga memanas militer myanmar rebut kota perbatasan thailand,9
KMP-06137,tekno,Kompas,K1,Title,hasil mpl s17 minggu empat onic dominan rrq masih terpuruk,10
KMP-06138,tekno,Kompas,K1,Title,hp lipat huawei mate x7 rilis di indonesia ini harganya,10
KMP-06139,global,Kompas,K1,Title,israel siap siap kerahkan semua jet tempur ke iran dipimpin bos baru,12
KMP-06140,bola,Kompas,K1,Title,hasil dan klasemen liga inggris mu amankan posisi 3 spurs perpanjang harapan,12
KMP-06141,money,Kompas,K1,Title,moody's dan s p peringatkan risiko skema ekspor satu pintu indonesia,11
KMP-06142,money,Kompas,K1,Title,cng bakal gantikan lpg 3 kg bahlil lagi diuji coba,10
KMP-06143,global,Kompas,K1,Title,perang iran disebut tingkatkan posisi geopolitik china unggul atas as,10
KMP-06144,bola,Kompas,K1,Title,susul jejak xavi hernandez andres iniesta awali karier kepelatihan di timur tengah,12
KMP-06145,money,Kompas,K1,Title,menyelamatkan koperasi dari hidup segan mati tak mau,8
KMP-06146,global,Kompas,K1,Title,di balik gerakan no kings mengapa protes 7 juta warga as jadi ancaman nyata bagi trump,16
KMP-06147,tekno,Kompas,K1,Title,70 twibbon imlek 2026 gratis dan terbaru langsung siap pakai,10
KMP-06148,global,Kompas,K1,Title,ketika iran membawa rusia kembali ke timur tengah,8
KMP-06149,money,Kompas,K1,Title,permintaan emas global menguat asia jadi motor investasi,8
KMP-06150,money,Kompas,K1,Title,cek harga bbm hari ini 7 mei 2026 di spbu pertamina se indonesia,13
KMP-06151,money,Kompas,K1,Title,sidak pool taksi green sm kemenhub terdapat beberapa temuan,9
KMP-06152,money,Kompas,K1,Title,msci coret 18 saham ri analis nilai ihsg dekati titik balik,11
KMP-06153,money,Kompas,K1,Title,kai logistik perkuat tata kelola sdm fokus pada keselamatan dan budaya kerja inklusif,13
KMP-06154,money,Kompas,K1,Title,skema gross split tambang kembali dibahas pemerintah apa risikonya,9
KMP-06155,bola,Kompas,K1,Title,jadwal siaran langsung persija vs persis mauricio souza waspada,9
KMP-06156,bola,Kompas,K1,Title,akademi yang orbitkan david raya hadir di indonesia pssi beri dukungan,11
KMP-06157,bola,Kompas,K1,Title,media vietnam puji timnas u17 indonesia meski gagal ke piala dunia u17 2026,13
KMP-06158,tekno,Kompas,K1,Title,apa itu moltbook medsosnya bot ai buat gibah kelakuan manusia,10
KMP-06159,money,Kompas,K1,Title,sampoerna pertahankan pangsa pasar 30 7 persen di tengah tekanan industri,11
KMP-06160,bola,Kompas,K1,Title,juara malaysia masters 2026 ini disejajarkan dengan lee chong wei,10
KMP-06161,tekno,Kompas,K1,Title,hp redmi turbo 5 max resmi baterai 9 000 mah chip 3 7 ghz harga rp 6 jutaan,18
KMP-06162,money,Kompas,K1,Title,ekonomi tumbuh 5 61 persen layanan pelabuhan justru hadapi tekanan,10
KMP-06163,tekno,Kompas,K1,Title,uang iklan 25 000 triliun disedot meta youtube dan tiktok,10
KMP-06164,money,Kompas,K1,Title,mandiri sekuritas tawarkan sukuk tabungan st016 imbal hasil 6 25 persen,11
KMP-06165,tekno,Kompas,K1,Title,keponakan ceo nvidia bilang harga gpu terancam naik lagi,9
KMP-06166,bola,Kompas,K1,Title,ribuan bobotoh kawal latihan persib jelang laga klasik lawan persija,10
KMP-06167,bola,Kompas,K1,Title,hasil piala uber indonesia vs taiwan 2 2 tikungan maut rose febi,12
KMP-06168,tekno,Kompas,K1,Title,zuckerberg siapkan ai untuk jadi bos ribuan karyawan meta,9
KMP-06169,money,Kompas,K1,Title,ojk siapkan aturan baru rbb bank didorong biayai program prioritas pemerintah,11
KMP-06170,tekno,Kompas,K1,Title,razer rilis mouse gaming edisi terbatas lebih mahal dari iphone 17,11
KMP-06171,global,Kompas,K1,Title,hotel jamuan trump pernah jadi tkp upaya pembunuhan presiden ronald reagan,11
KMP-06172,money,Kompas,K1,Title,ihsg anjlok 3 76 persen pada sesi i lolos dari trading halt,12
KMP-06173,global,Kompas,K1,Title,as israel mulai beda tujuan di iran trump netanyahu tak padu,11
KMP-06174,bola,Kompas,K1,Title,man united vs liverpool mohamed salah absen carrick tak mau terlena,11
KMP-06175,bola,Kompas,K1,Title,lionel messi siap catat sejarah di mls bidik rekor legenda sepak bola as,13
KMP-06176,global,Kompas,K1,Title,as bakal pimpin negosiasi damai israel lebanon digelar pekan ini,10
KMP-06177,global,Kompas,K1,Title,iran terbuka untuk negosiasi tapi tetap siap hadapi eskalasi,9
KMP-06178,tekno,Kompas,K1,Title,rekam konser bts arirang pakai galaxy s26 ultra tetap stabil meski sambil lompat lompat,14
KMP-06179,global,Kompas,K1,Title,peringatan iran campur tangan as di selat hormuz akan melanggar gencatan senjata,12
KMP-06180,bola,Kompas,K1,Title,daftar 17 wakil indonesia di malaysia masters 2026 jojo bermain lagi,11
KMP-06181,global,Kompas,K1,Title,iran temui rusia saat negosiasi dengan as tak jelas apa yang diincar,12
KMP-06182,money,Kompas,K1,Title,ratu bagikan dividen rp 122 miliar setara rp 45 per saham,11
KMP-06183,bola,Kompas,K1,Title,timnas u17 indonesia vs qatar garuda muda bisa kunci tiket piala dunia,12
KMP-06184,money,Kompas,K1,Title,wamentan beras pemerintah 5 37 juta ton tertinggi sepanjang sejarah,10
KMP-06185,tekno,Kompas,K1,Title,youtube facebook instagram dan threads belum blokir akun anak di bawah 16 tahun,13
KMP-06186,money,Kompas,K1,Title,harga emas pegadaian hari ini 13 mei kompak turun cek daftar lengkapnya,12
KMP-06187,tekno,Kompas,K1,Title,pasar ponsel dunia 2025 naik 2026 terancam hadapi krisis,9
KMP-06188,tekno,Kompas,K1,Title,dji avata 360 meluncur drone 8k 360 derajat video bisa diatur ulang sudutnya,13
KMP-06189,money,Kompas,K1,Title,qris ri china dibidik masuk wechat pay usai masuk alipay dan unionpay,12
KMP-06190,tekno,Kompas,K1,Title,saya punya 1000 e mail belum dibaca lalu menghapusnya dengan cepat pakai trik ini,14
KMP-06191,tekno,Kompas,K1,Title,zuckerberg beli startup robot humanoid tak mau kalah dari elon musk,11
KMP-06192,global,Kompas,K1,Title,trump blak blakan ejek lubang neraka india langsung meradang,9
KMP-06193,global,Kompas,K1,Title,menteri israel unggah video aktivis global sumud ditahan dengan tangan terikat,11
KMP-06194,money,Kompas,K1,Title,ihsg nyungsep 3 08 persen bos ojk bursa lain turunnya lebih dalam,12
KMP-06195,money,Kompas,K1,Title,elektrifikasi rel jadi kunci krl tetap andal saat mobilitas urban meningkat,11
KMP-06196,money,Kompas,K1,Title,di ktt asean prabowo beberkan target ri bangun plts 100 gw dalam 3 tahun,14
KMP-06197,global,Kompas,K1,Title,cek kosong dari beijing perang babak dua iran tinggal menunggu waktu,11
KMP-06198,money,Kompas,K1,Title,ihsg sesi i anjlok 1 81 persen ke level 6 734 54,12
KMP-06199,global,Kompas,K1,Title,bila dana perang as dialihkan ke hal berguna 87 miliar orang masih tetap hidup,14
KMP-06200,tekno,Kompas,K1,Title,update harga vivo terbaru 24 februari 2026 turun hingga rp 1 juta,12
KMP-06201,tekno,Kompas,K1,Title,telkomsel rilis paket bundling muslim pro premium harga mulai rp 13 000,12
KMP-06202,tekno,Kompas,K1,Title,nubia siapkan hp dengan pendingin kipas baru lewat teaser feel the wind,12
KMP-06203,bola,Kompas,K1,Title,jadwal empat laga sisa persib borneo fc dan persija,9
KMP-06204,money,Kompas,K1,Title,rupiah masih keok bank jual dollar as hingga rp 17 800,11
KMP-06205,tekno,Kompas,K1,Title,tws huawei freebuds pro 5 resmi di indonesia lebih senyap dan dukung audio lossless,14
KMP-06206,money,Kompas,K1,Title,harga tiket pesawat domestik berpotensi naik kemenhub beri penjelasan,9
KMP-06207,bola,Kompas,K1,Title,hasil championship liga 2 persipura pesta 5 gol ke gawang persipal,11
KMP-06208,bola,Kompas,K1,Title,megawati hangestri pertiwi mundur dari timnas voli putri indonesia,9
KMP-06209,money,Kompas,K1,Title,kemenkop pastikan kejanggalan cat manajer kopdes bukan ulah orang dalam,10
KMP-06210,global,Kompas,K1,Title,kabar dunia sepakan penembakan di jamuan makan malam trump uea keluar dari opec,13
KMP-06211,global,Kompas,K1,Title,harga minyak as dan dubai turun setelah trump umumkan jeda serangan ke iran,13
KMP-06212,tekno,Kompas,K1,Title,spesifikasi dan harga xiaomi leica leitzphone di indonesia,8
KMP-06213,money,Kompas,K1,Title,kemenkeu gaji pegawai kopdes ditopang apbn 2 tahun pertama,9
KMP-06214,bola,Kompas,K1,Title,hasil como vs napoli 0 0 misi i lariani ke zona liga champions masih tertunda,15
KMP-06215,bola,Kompas,K1,Title,cristiano ronaldo akhir karier saya semakin dekat,7
KMP-06216,bola,Kompas,K1,Title,hasil dan klasemen akhir super league 2025 2026 persib juara persis turun kasta,13
KMP-06217,money,Kompas,K1,Title,raja dan ratu akuisisi 5 persen blok kasuri dan proyek flng genting,12
