document_id,category,dataset,scenario_code,scenario_name,component_signature,uses_yake,includes_content,yake_comparison_role,comparison_group,text,word_count,separator_count,split
KMP-01168,bola,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,persik vs arema fc singo edan menata ulang harapan di derbi jatim,12,0,train
KMP-07246,bola,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,link live streaming osasuna vs barcelona di liga spanyol 2025 2026,11,0,train
KMP-00278,bola,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,real madrid sampaikan kabar positif dari courtois dan mbappe jelang el clasico,12,0,train
KMP-06214,bola,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,hasil como vs napoli 0 0 misi i lariani ke zona liga champions masih tertunda,15,0,train
KMP-08662,bola,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,bernardo tavares ungkap strategi yang dipakai saat hancurkan psbs biak 4 0,12,0,train
KMP-04196,bola,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,hasil arsenal vs fulham 3 0 gunners mendekat ke gelar,10,0,train
KMP-06476,bola,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,rating maarten paes usai kebobolan gol 33 detik di laga ajax vs psv,13,0,train
KMP-06491,bola,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,hasil osasuna vs barcelona 1 2 drama tiga gol telat blaugrana kian dekati gelar,14,0,train
KMP-06475,bola,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,persib vs psim yogyakarta modal maung tak terkalahkan dalam 18 laga,11,0,test
KMP-02994,bola,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,kata kata hansi flick usai skor osasuna vs barcelona 1 2,11,0,train
KMP-09947,bola,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,hasil dan klasemen liga inggris arsenal jauhi man city wolves masih terpuruk,12,0,train
KMP-03154,bola,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,persik vs arema fc rio fahmi ingin obati luka derbi lawan persebaya,12,0,train
KMP-03667,bola,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,hasil dan klasemen liga spanyol barcelona dekati trofi villarreal amankan zona ucl,12,0,train
KMP-02383,bola,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,psg ditahan lorient usai festival 9 gol lawan bayern,9,0,train
KMP-09374,bola,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,hasil dan klasemen liga italia como jaga kans ke zona ucl usai tahan napoli,14,0,train
KMP-05731,money,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,harga emas antam hari ini 3 mei 2026 cek daftar lengkapnya,11,0,train
KMP-04694,bola,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,cesc fabregas ungkap kemarahan usai skor como vs napoli 0 0,11,0,train
KMP-03004,bola,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,menjauh lagi dari man city arteta tegaskan arsenal masih jaga mimpi juara,12,0,validation
KMP-00399,bola,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,barcelona di ambang juara hansi flick tak akan tonton real madrid,11,0,train
KMP-00036,global,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,populer global wapres filipina di ambang pemakzulan mau ke mana as dan iran sebenarnya,14,0,train
KMP-01663,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,google siapkan obat penawar krisis memori penimbun ram auto panik,10,0,train
KMP-01747,money,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,dilema pekerja dan pengusaha pemerintah ada di mana,8,0,train
KMP-07328,bola,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,como racikan fabregas pastikan musim terburuk conte di serie a,10,0,train
KMP-02159,money,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,lalu lintas selat hormuz terbatas supertanker irak diduga berhasil melintas,10,0,train
KMP-06535,global,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,karya indonesia tampil di pameran buku internasional top di maroko,10,0,train
KMP-04396,money,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,bahlil minyak dari rusia sebentar lagi masuk,7,0,train
KMP-01329,bola,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,bahagia usai barcelona bekuk osasuna flick tak pedulikan real madrid,10,0,train
KMP-00380,bola,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,bukayo saka seperti terlahir kembali saat arsenal gilas fulham 3 0,11,0,train
KMP-08957,global,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,reaksi jerman setelah as tarik 5 000 tentaranya dari berlin,10,0,train
KMP-03132,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,robot h1 china mendekati kecepatan lari usain bolt,8,0,train
KMP-05039,bola,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,jadwal siaran langsung man united vs liverpool tayang di mana,10,0,train
KMP-09941,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,omdia samsung kuasai pasar ponsel dunia awal 2026,8,0,test
KMP-00748,global,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,pertaruhan berat trump pasca kebuntuan perundingan dengan iran,8,0,train
KMP-07828,bola,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,sassuolo vs ac milan catatan minor bayangi sang pelapis luka modric,11,0,train
KMP-06323,money,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,lowongan kerja bank btn untuk lulusan d3 dan s1 simak syarat dan cara daftarnya,14,0,train
KMP-06551,bola,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,elkan baggott rayakan sukses ipswich town promosi ke premier league,10,0,train
KMP-02120,global,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,posisi trump kini disebut jauh lebih buruk simalakama perang iran,10,0,train
KMP-09518,bola,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,man united vs liverpool carrick percaya amad diallo,8,0,train
KMP-02436,bola,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,arteta minta arsenal manfaatkan momentum positif untuk hadapi atletico,9,0,train
KMP-07609,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,5 smartband murah dengan fitur aod di indonesia harga mulai rp 400 ribuan,13,0,train
KMP-00922,bola,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,rooney prediksi juara liga inggris usai arsenal vs fulham 3 0,11,0,train
KMP-03867,global,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,trump beri sinyal tolak proposal baru iran mau perang lagi,10,0,train
KMP-05360,money,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,matematika bisnis koperasi desa merah putih bertahan atau sekadar papan nama,11,0,train
KMP-09619,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,xai rilis ai grok 4 3 harga api murah dan punya fitur kloning suara,14,0,train
KMP-04771,money,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,cng tabung 3 kg disiapkan gantikan lpg bahlil lebih murah 30 40 persen,13,0,train
KMP-09381,money,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,harga emas antam sepekan turun tipis kini di level rp 2 796 juta per gram,15,0,train
KMP-00668,bola,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,man united vs liverpool arti penting north west derby bagi carrick,11,0,train
KMP-07506,global,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,serangan iran rusak 16 pangkalan militer as di 8 negara timur tengah,12,0,train
KMP-07753,bola,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,hasil inter miami vs orlando city 3 4 gol messi tak cukup untuk menangi derbi,15,0,train
KMP-08838,money,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,harga emas di pegadaian 3 mei 2026 cek rincian galeri 24 dan ubs,13,0,train
KMP-03444,bola,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,prakiraan line up manchester united vs liverpool di liga inggris,10,0,train
KMP-03716,money,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,belajar dari mixue risiko ekspansi terlalu cepat,7,0,train
KMP-06883,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,menuju hp chatgpt openai bakal garap chip buat ponselnya,9,0,train
KMP-09952,money,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,beredar kabar purbaya dirawat wamenkeu insya allah sehat,8,0,train
KMP-09791,money,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,update harga bbm di spbu pertamina bp hingga vivo 3 mei 2026,12,0,train
KMP-09402,global,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,seoul gelar kontes tidur siang pelarian warga dari budaya gila kerja,11,0,train
KMP-01736,global,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,ktt asean belajar dari venezuela dan iran,7,0,train
KMP-07401,money,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,harga emas antam di pegadaian 3 mei 2026 turun berikut rinciannya,11,0,train
KMP-02941,bola,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,maarten paes dikritik pengamat belanda kemampuan operan disorot,8,0,test
KMP-07194,money,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,cadangan kas berkshire capai rp 6 868 triliun tertinggi sepanjang sejarah,11,0,train
KMP-03477,money,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,warren buffett sebut pasar keuangan makin spekulatif mirip perjudian,9,0,validation
KMP-07169,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,jadwal mpl s17 hari ini minggu 3 mei onic vs rrq,11,0,train
KMP-06436,money,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,batu bara untuk listrik bahlil ini tentang survival mode jangan korbankan rakyat kita,13,0,train
KMP-02902,global,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,mantan siswa lulusan covid 19 akhirnya bisa rekreasi pemerintah ikut bantu,11,0,train
KMP-04220,bola,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,pesan emil audero untuk suporter jika ingin cremonese bertahan di serie a,12,0,train
KMP-04064,bola,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,inter milan vs parma nerazzurri cukup seri untuk juara,9,0,train
KMP-00270,bola,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,prakiraan line up ac milan vs sassuolo modric absen jay idzes starter,12,0,train
KMP-02002,bola,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,jadwal siaran langsung persik vs arema fc di super league hari ini,12,0,train
KMP-08485,bola,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,prakiraan line up inter milan vs parma di liga italia,10,0,train
KMP-09687,global,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,asean dan china jalin kerja sama manajemen bencana,8,0,train
KMP-09132,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,sinyal iphone mendadak hilang dan cuma muncul no service ini penyebabnya,11,0,test
KMP-00301,money,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,tangkapan tuna ri menyusut hingga 30 persen dampak overfishing dan perubahan iklim,12,0,validation
KMP-02229,bola,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,lewati 20 gol di musim debut gyokeres ikuti jejak alexis sanchez di arsenal,13,0,train
KMP-00455,bola,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,mikel arteta kagumi kondisi fisik pemain arsenal saat gilas fulham 3 0,12,0,train
KMP-02176,bola,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,jadwal grup b liga 2 penentuan pss sleman dan persipura barito pantau situasi,13,0,train
KMP-06117,global,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,gara gara perang iran musuh as kini tahu kelemahan militer washington,11,0,train
KMP-06692,bola,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,man united vs liverpool mo salah absen mu bisa lega,10,0,train
KMP-08910,bola,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,media belanda kritik maarten paes usai skor ajax vs psv 2 2,12,0,train
KMP-03285,money,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,kulit hingga tulang tuna jadi emas baru hilirisasi tuna bisa lipatgandakan nilai ekonomi,13,0,train
KMP-03947,bola,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,espanyol vs real madrid arbeloa tak berniat tunda pesta barcelona,10,0,test
KMP-04598,bola,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,link live streaming pss sleman vs psis semarang 3 poin wajib demi super league,14,0,train
KMP-01268,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,ai bisa gantikan pekerja tapi dampaknya jauh lebih mengerikan,9,0,train
